customer_id,age,gender,location,tenure_months,contract,payment_method,paperless_billing,monthly_charges,total_charges,internet_service,online_security,tech_support,streaming_tv,streaming_movies,num_products,support_calls,complaints,satisfaction_score,churn
CUST03013,20,Male,Suburban,70,Two year,Mailed check,0,82.25,5797.4,Fiber optic,0,0,1,1,5,1,0,4,0
CUST03014,56,Male,Urban,21,Month-to-month,Mailed check,1,49.38,1066.25,Fiber optic,0,0,1,1,4,4,0,2,1
CUST03015,43,Female,Urban,62,Month-to-month,Electronic check,0,106.37,6574.55,No,0,0,1,1,3,0,1,4,1
CUST03016,41,Male,Urban,16,Month-to-month,Bank transfer,0,48.35,786.34,DSL,1,0,0,0,2,1,1,4,0
CUST03017,45,Male,Suburban,59,One year,Electronic check,0,35.16,1995.27,Fiber optic,1,1,0,1,6,1,1,1,0
CUST03018,29,Male,Suburban,40,Month-to-month,Mailed check,1,116.04,4640.64,Fiber optic,0,0,0,1,5,1,1,5,1
CUST03019,49,Male,Urban,44,Month-to-month,Electronic check,1,116.48,5052.1,No,1,0,1,0,3,2,1,2,0
CUST03020,56,Female,Suburban,9,Month-to-month,Bank transfer,1,88.5,821.9,DSL,1,1,0,1,3,1,1,3,1
CUST03021,36,Male,Urban,64,Two year,Credit card,1,112.84,7165.96,No,1,0,0,0,5,2,0,1,1
CUST03022,24,Male,Urban,21,Month-to-month,Electronic check,1,36.18,767.93,Fiber optic,0,1,0,1,1,1,0,4,1
CUST03023,38,Female,Rural,44,One year,Bank transfer,0,66.03,2921.28,DSL,1,0,1,1,5,3,0,3,0
CUST03024,28,Male,Urban,12,Month-to-month,Credit card,1,40.42,488.83,Fiber optic,0,1,0,0,5,1,0,2,1
CUST03025,37,Male,Urban,67,Month-to-month,Electronic check,0,67.88,4516.36,DSL,0,1,0,0,5,0,0,3,1
CUST03026,50,Female,Urban,24,Month-to-month,Credit card,1,99.12,2368.36,Fiber optic,0,0,1,0,3,1,1,3,1
CUST03027,23,Female,Urban,55,Month-to-month,Bank transfer,1,104.49,5806.0,Fiber optic,0,0,1,0,3,0,0,2,1
CUST03028,56,Male,Suburban,56,Month-to-month,Mailed check,0,20.42,1122.29,Fiber optic,0,0,1,1,6,1,1,3,1
CUST03029,29,Male,Rural,40,Month-to-month,Bank transfer,0,58.95,2359.07,Fiber optic,0,0,1,1,5,2,0,4,0
CUST03030,64,Female,Suburban,9,Month-to-month,Electronic check,0,119.41,1046.85,No,1,0,1,1,5,1,2,5,1
CUST03031,56,Male,Suburban,21,Month-to-month,Electronic check,1,78.93,1708.55,Fiber optic,1,1,1,1,3,0,0,5,0
CUST03032,32,Female,Urban,45,Month-to-month,Mailed check,0,49.62,2236.79,No,1,1,1,1,4,1,0,4,1
CUST03033,47,Female,Suburban,39,Month-to-month,Bank transfer,1,58.9,2258.9,No,1,0,1,1,3,1,0,5,0
CUST03034,23,Male,Urban,43,Month-to-month,Credit card,0,52.26,2247.54,Fiber optic,0,1,0,0,1,1,0,2,0
CUST03035,23,Female,Urban,18,Month-to-month,Mailed check,1,64.76,1153.63,DSL,1,0,1,1,5,2,0,4,0
CUST03036,67,Male,Rural,39,One year,Electronic check,1,64.45,2583.18,No,1,0,1,1,4,3,0,4,0
CUST03037,59,Female,Urban,7,Two year,Electronic check,0,70.69,492.6,No,0,0,1,1,4,3,0,4,0
CUST03038,26,Male,Urban,35,One year,Credit card,1,66.45,2256.61,No,1,0,1,1,4,1,0,5,0
CUST03039,32,Male,Urban,7,Month-to-month,Electronic check,0,71.61,526.2,DSL,1,0,0,0,5,2,0,4,0
CUST03040,28,Female,Suburban,48,Two year,Credit card,0,22.8,1183.7,No,1,0,1,0,6,5,0,3,0
CUST03041,38,Female,Urban,41,Two year,Electronic check,1,25.44,1102.89,DSL,1,0,0,1,5,0,0,3,0
CUST03042,33,Male,Urban,62,Month-to-month,Electronic check,0,57.11,3485.67,Fiber optic,1,1,1,0,5,2,2,3,1
CUST03043,35,Female,Suburban,34,Month-to-month,Electronic check,1,108.49,3675.22,Fiber optic,1,1,0,1,5,0,0,2,1
CUST03044,45,Male,Urban,12,One year,Mailed check,1,99.08,1187.43,Fiber optic,1,1,0,1,6,1,0,4,0
CUST03045,27,Male,Rural,17,Two year,Mailed check,1,31.02,526.41,DSL,0,0,1,1,1,2,0,5,0
CUST03046,63,Male,Urban,59,One year,Credit card,0,69.48,4118.37,Fiber optic,0,1,1,1,5,2,0,3,0
CUST03047,55,Male,Suburban,69,One year,Mailed check,1,80.46,5534.53,DSL,0,0,0,1,1,1,0,4,0
CUST03048,57,Female,Rural,5,One year,Electronic check,1,68.12,294.82,Fiber optic,1,0,0,0,3,1,1,3,1
CUST03049,26,Female,Suburban,49,Two year,Bank transfer,0,89.76,4445.83,DSL,0,0,1,1,1,5,0,4,0
CUST03050,54,Female,Suburban,35,Month-to-month,Mailed check,1,119.73,4134.37,Fiber optic,0,0,1,1,3,2,0,4,0
CUST03051,61,Male,Urban,19,Month-to-month,Bank transfer,1,29.65,523.24,Fiber optic,0,0,1,1,3,0,0,1,1
CUST03052,27,Female,Suburban,37,Two year,Bank transfer,1,71.55,2590.86,No,0,1,1,1,3,3,0,2,0
CUST03053,57,Male,Rural,68,Month-to-month,Credit card,1,71.24,4874.93,Fiber optic,1,1,0,0,6,1,1,4,0
CUST03054,36,Female,Suburban,15,Month-to-month,Bank transfer,0,76.24,1148.92,Fiber optic,1,0,1,1,2,3,0,1,0
CUST03055,58,Female,Rural,61,Month-to-month,Mailed check,1,36.7,2282.88,No,0,1,1,1,1,1,0,2,1
CUST03056,42,Female,Suburban,7,Month-to-month,Mailed check,1,83.84,547.62,No,1,0,0,1,1,1,1,2,1
CUST03057,59,Female,Suburban,52,Month-to-month,Mailed check,1,24.43,1207.71,Fiber optic,1,0,1,1,5,1,1,5,1
CUST03058,25,Male,Urban,6,One year,Mailed check,0,94.11,542.46,Fiber optic,1,0,0,1,2,0,1,2,1
CUST03059,38,Female,Suburban,5,Month-to-month,Electronic check,1,86.32,422.48,DSL,1,0,1,1,3,1,0,5,1
CUST03060,32,Female,Rural,3,One year,Electronic check,0,53.04,169.57,Fiber optic,1,0,0,1,5,3,2,5,1
CUST03061,30,Male,Suburban,58,Month-to-month,Credit card,0,118.9,6812.08,No,1,0,1,0,6,0,0,4,1
CUST03062,34,Female,Urban,42,Two year,Credit card,1,102.88,4344.9,No,1,0,1,1,1,0,1,5,0
CUST03063,37,Male,Suburban,50,One year,Electronic check,1,73.95,3652.79,DSL,1,1,1,1,5,1,1,1,1
CUST03064,24,Male,Suburban,12,Two year,Credit card,1,119.05,1396.23,DSL,1,1,1,1,3,3,2,4,0
CUST03065,54,Female,Rural,67,Month-to-month,Credit card,0,103.01,6960.36,No,0,1,0,0,4,1,2,4,0
CUST03066,46,Female,Urban,59,Month-to-month,Electronic check,1,33.8,1885.04,No,0,0,0,1,2,2,0,1,1
CUST03067,61,Male,Urban,36,One year,Credit card,1,79.11,2864.09,Fiber optic,0,0,1,1,1,1,2,4,1
CUST03068,54,Female,Urban,65,Two year,Credit card,1,78.09,5091.79,DSL,1,1,0,1,5,2,0,1,0
CUST03069,25,Female,Urban,11,Month-to-month,Bank transfer,1,85.29,897.25,Fiber optic,1,1,0,0,4,3,0,1,1
CUST03070,21,Male,Rural,22,One year,Bank transfer,1,114.08,2487.41,Fiber optic,0,0,1,1,3,2,1,1,1
CUST03071,39,Male,Urban,4,One year,Electronic check,1,69.2,337.85,Fiber optic,0,1,1,1,3,2,2,4,0
CUST03072,43,Male,Suburban,12,Month-to-month,Bank transfer,1,27.74,431.03,DSL,1,1,1,0,4,0,0,3,0
CUST03073,30,Female,Urban,61,One year,Bank transfer,0,67.93,4196.97,DSL,0,0,1,1,3,0,1,2,1
CUST03074,58,Male,Urban,30,Month-to-month,Mailed check,1,98.78,3057.69,Fiber optic,0,1,1,1,6,0,0,4,0
CUST03075,48,Female,Rural,47,Month-to-month,Electronic check,1,55.86,2590.85,DSL,1,0,0,1,2,0,0,1,1
CUST03076,56,Female,Urban,64,Two year,Bank transfer,1,22.71,1374.44,Fiber optic,0,0,1,1,4,1,1,5,0
CUST03077,23,Female,Urban,56,Month-to-month,Credit card,1,50.32,2815.29,DSL,1,0,1,0,4,3,0,1,0
CUST03078,60,Male,Urban,29,One year,Credit card,0,88.21,2598.33,Fiber optic,1,1,1,0,2,2,0,2,0
CUST03079,28,Male,Rural,26,One year,Electronic check,0,28.6,650.86,No,1,0,0,1,2,4,0,4,0
CUST03080,41,Female,Rural,8,Two year,Mailed check,1,57.6,414.48,Fiber optic,0,1,1,0,4,1,1,1,0
CUST03081,40,Female,Urban,60,Month-to-month,Electronic check,1,33.31,1957.83,DSL,0,0,1,1,3,0,1,2,0
CUST03082,60,Male,Suburban,71,Month-to-month,Bank transfer,1,67.59,4816.72,Fiber optic,0,0,1,1,6,0,0,2,0
CUST03083,32,Female,Urban,37,Month-to-month,Electronic check,1,34.15,1274.93,DSL,0,1,0,0,2,1,0,1,1
CUST03084,30,Female,Suburban,36,One year,Credit card,1,30.9,1073.64,Fiber optic,0,0,0,0,4,1,0,3,1
CUST03085,35,Female,Urban,62,Month-to-month,Bank transfer,1,89.78,5575.35,DSL,1,1,0,0,3,1,0,4,1
CUST03086,36,Male,Suburban,25,One year,Mailed check,0,35.8,837.76,No,1,1,1,1,3,4,0,1,1
CUST03087,27,Female,Rural,30,Month-to-month,Bank transfer,1,35.48,1043.08,DSL,1,1,0,0,4,1,1,2,0
CUST03088,27,Female,Urban,65,Month-to-month,Electronic check,1,79.25,5088.01,No,1,1,1,1,5,0,0,5,1
CUST03089,30,Female,Urban,28,Two year,Electronic check,1,24.36,674.57,Fiber optic,0,0,1,1,2,0,0,4,0
CUST03090,42,Male,Urban,67,Two year,Electronic check,1,23.3,1521.08,Fiber optic,0,0,0,1,4,1,0,4,0
CUST03091,35,Female,Urban,12,Month-to-month,Bank transfer,0,63.14,792.2,No,0,1,0,1,6,3,0,1,0
CUST03092,38,Male,Urban,36,One year,Credit card,0,56.51,2033.05,Fiber optic,1,1,0,1,6,1,0,4,0
CUST03093,55,Female,Urban,36,Month-to-month,Electronic check,1,74.46,2669.22,Fiber optic,0,0,0,0,4,1,0,4,0
CUST03094,30,Male,Rural,23,One year,Bank transfer,1,119.35,2833.46,No,0,1,1,0,1,3,0,5,1
CUST03095,65,Male,Urban,70,Month-to-month,Electronic check,0,63.47,4462.06,DSL,1,0,0,0,6,1,1,3,0
CUST03096,57,Male,Rural,35,Month-to-month,Mailed check,1,77.61,2697.94,DSL,0,1,0,1,6,1,1,4,0
CUST03097,27,Male,Urban,64,Month-to-month,Bank transfer,0,111.92,7133.69,No,0,1,0,1,6,2,0,3,1
CUST03098,34,Male,Suburban,16,Month-to-month,Credit card,1,68.32,1034.06,DSL,0,0,1,0,5,0,0,5,1
CUST03099,27,Male,Urban,26,One year,Credit card,1,98.11,2547.57,No,0,0,1,1,1,1,0,3,0
CUST03100,32,Female,Rural,35,Month-to-month,Bank transfer,1,74.87,2635.83,DSL,1,0,1,0,4,2,0,4,0
CUST03101,37,Male,Urban,41,Month-to-month,Mailed check,0,83.72,3336.8,Fiber optic,1,1,0,1,2,4,2,3,1
CUST03102,24,Female,Urban,17,Month-to-month,Electronic check,0,113.25,1857.05,Fiber optic,1,1,1,0,5,2,1,2,1
CUST03103,18,Male,Suburban,23,Month-to-month,Electronic check,0,20.07,435.8,Fiber optic,1,0,1,1,1,3,1,1,1
CUST03104,40,Female,Suburban,45,One year,Credit card,0,110.09,4899.14,No,0,1,0,1,1,2,0,2,0
CUST03105,54,Male,Suburban,21,Month-to-month,Bank transfer,0,69.77,1467.33,DSL,0,1,1,1,5,1,1,3,1
CUST03106,33,Female,Urban,55,One year,Mailed check,1,80.68,4446.51,Fiber optic,1,0,0,0,2,1,2,5,1
CUST03107,62,Male,Urban,35,Two year,Electronic check,1,65.01,2269.23,DSL,0,0,1,1,1,2,0,2,0
CUST03108,37,Male,Suburban,70,Month-to-month,Electronic check,0,46.09,3253.81,DSL,1,0,1,1,1,2,0,3,0
CUST03109,64,Female,Suburban,18,Two year,Bank transfer,1,26.6,449.55,DSL,1,0,0,0,2,2,1,3,0
CUST03110,30,Female,Suburban,61,Month-to-month,Mailed check,0,114.51,6982.81,Fiber optic,0,1,1,0,3,0,0,3,1
CUST03111,46,Male,Urban,36,Month-to-month,Credit card,1,82.39,2915.87,Fiber optic,0,1,1,1,5,2,1,5,0
CUST03112,57,Female,Urban,7,Month-to-month,Mailed check,1,107.35,765.68,DSL,1,1,0,1,4,3,2,2,1
CUST03113,21,Male,Rural,51,Month-to-month,Credit card,1,49.08,2506.88,No,0,0,1,1,3,1,1,2,1
CUST03114,66,Male,Suburban,16,Month-to-month,Electronic check,0,47.8,704.87,Fiber optic,1,1,0,1,6,2,0,1,0
CUST03115,36,Male,Urban,10,Month-to-month,Electronic check,1,53.58,528.05,No,0,0,1,1,5,2,1,1,1
CUST03116,43,Female,Rural,39,Two year,Electronic check,1,43.1,1679.01,DSL,0,0,0,1,3,5,0,3,0
CUST03117,50,Male,Suburban,57,Month-to-month,Electronic check,1,69.8,3992.65,Fiber optic,1,1,1,0,6,2,1,1,1
CUST03118,51,Male,Urban,19,Two year,Credit card,0,113.62,2174.69,DSL,0,1,0,0,5,4,0,4,1
CUST03119,19,Male,Urban,45,Month-to-month,Credit card,1,107.61,4806.39,Fiber optic,0,1,1,1,3,3,0,1,1
CUST03120,63,Female,Suburban,2,One year,Mailed check,1,69.51,177.2,No,0,0,1,1,3,2,2,5,1
CUST03121,50,Male,Urban,14,Month-to-month,Mailed check,1,54.88,794.47,Fiber optic,0,0,1,1,1,0,0,2,1
CUST03122,69,Female,Suburban,55,Month-to-month,Mailed check,1,81.17,4428.12,Fiber optic,1,1,1,1,5,1,0,2,1
CUST03123,42,Female,Suburban,1,Month-to-month,Bank transfer,1,81.23,24.1,Fiber optic,1,0,1,1,4,1,1,5,1
CUST03124,49,Female,Urban,26,Two year,Electronic check,0,88.38,2265.47,Fiber optic,0,1,1,0,1,0,0,3,0
CUST03125,40,Female,Rural,37,Two year,Mailed check,0,73.56,2648.14,DSL,1,0,1,0,1,5,0,4,1
CUST03126,64,Male,Urban,5,Month-to-month,Electronic check,1,22.68,123.8,Fiber optic,0,1,0,0,1,0,0,5,1
CUST03127,61,Male,Urban,71,One year,Credit card,0,27.6,2018.78,No,1,0,0,0,1,0,0,3,1
CUST03128,65,Female,Suburban,37,One year,Mailed check,1,117.38,4414.14,DSL,1,0,0,1,2,1,0,4,1
CUST03129,44,Male,Suburban,25,One year,Bank transfer,0,94.62,2311.03,Fiber optic,1,1,0,0,5,2,0,1,0
CUST03130,59,Male,Urban,71,Month-to-month,Credit card,0,114.82,8191.56,No,1,1,0,1,6,2,0,2,1
CUST03131,36,Male,Suburban,41,One year,Electronic check,0,53.95,2216.18,Fiber optic,1,0,0,1,3,0,0,1,1
CUST03132,41,Female,Rural,49,One year,Electronic check,1,73.49,3481.21,Fiber optic,1,1,1,1,4,2,0,5,0
CUST03133,57,Female,Suburban,7,Month-to-month,Electronic check,0,52.2,348.78,DSL,1,1,0,1,4,3,2,5,0
CUST03134,22,Male,Suburban,12,Month-to-month,Bank transfer,0,110.89,1308.5,DSL,1,1,0,1,4,2,0,1,1
CUST03135,54,Female,Urban,4,Month-to-month,Mailed check,0,48.77,255.62,Fiber optic,0,0,1,1,5,2,1,3,1
CUST03136,18,Female,Urban,38,Two year,Electronic check,0,89.38,3352.89,Fiber optic,1,1,0,1,1,2,0,4,0
CUST03137,48,Female,Suburban,61,Month-to-month,Electronic check,0,37.51,2316.26,DSL,1,1,1,0,4,1,0,3,0
CUST03138,42,Female,Urban,65,Month-to-month,Bank transfer,1,30.53,1979.1,Fiber optic,1,1,1,1,3,0,0,5,0
CUST03139,42,Female,Suburban,42,Month-to-month,Bank transfer,1,35.56,1421.23,Fiber optic,1,1,0,1,5,1,0,1,0
CUST03140,43,Male,Urban,4,Two year,Electronic check,0,72.95,264.19,DSL,0,0,0,1,6,0,0,1,1
CUST03141,43,Female,Urban,46,One year,Credit card,0,104.45,4881.28,Fiber optic,0,1,1,0,3,0,0,5,0
CUST03142,39,Male,Urban,46,Month-to-month,Mailed check,0,119.93,5508.11,Fiber optic,0,1,1,0,4,1,3,3,1
CUST03143,41,Male,Urban,43,Month-to-month,Electronic check,0,82.27,3582.9,Fiber optic,0,0,1,0,2,1,1,3,1
CUST03144,47,Female,Urban,52,One year,Electronic check,0,73.36,3857.27,Fiber optic,1,1,1,1,1,0,2,2,1
CUST03145,57,Female,Suburban,41,Month-to-month,Bank transfer,1,98.69,4023.88,Fiber optic,0,1,1,1,1,2,1,2,1
CUST03146,46,Male,Suburban,51,Month-to-month,Bank transfer,0,26.37,1280.7,Fiber optic,0,1,0,0,6,0,0,3,1
CUST03147,51,Female,Urban,36,Two year,Mailed check,1,100.94,3576.25,Fiber optic,0,0,0,1,2,4,0,4,1
CUST03148,61,Male,Urban,11,Month-to-month,Electronic check,1,95.84,1126.82,Fiber optic,1,0,1,1,1,1,1,2,1
CUST03149,69,Male,Suburban,6,Month-to-month,Mailed check,0,72.95,445.29,Fiber optic,0,0,0,1,2,2,0,1,1
CUST03150,23,Male,Urban,66,Month-to-month,Mailed check,1,22.3,1385.11,DSL,0,0,1,0,4,4,0,5,0
CUST03151,55,Female,Suburban,32,One year,Mailed check,1,40.22,1328.74,Fiber optic,1,1,1,1,3,1,0,4,0
CUST03152,29,Male,Suburban,24,One year,Mailed check,0,56.97,1277.94,DSL,0,1,1,0,1,2,0,1,1
CUST03153,28,Male,Suburban,22,Month-to-month,Mailed check,1,114.12,2469.33,DSL,1,1,0,0,3,3,0,1,1
CUST03154,59,Female,Rural,4,One year,Electronic check,0,83.85,339.46,DSL,1,0,1,0,6,1,0,1,1
CUST03155,21,Male,Suburban,69,Two year,Electronic check,0,71.01,5025.71,No,0,1,1,0,3,1,2,5,0
CUST03156,62,Female,Rural,6,Two year,Electronic check,1,68.84,453.84,Fiber optic,1,1,0,0,6,1,0,1,0
CUST03157,58,Male,Rural,16,Month-to-month,Bank transfer,1,98.0,1543.88,No,1,1,1,0,3,1,0,1,1
CUST03158,69,Male,Urban,33,Month-to-month,Mailed check,0,52.36,1729.3,Fiber optic,0,1,0,0,2,2,0,1,1
CUST03159,52,Female,Urban,26,Two year,Bank transfer,0,29.45,811.69,No,0,0,1,1,4,1,0,3,0
CUST03160,63,Male,Urban,3,Month-to-month,Electronic check,1,87.7,334.19,Fiber optic,0,1,0,1,6,2,0,3,1
CUST03161,24,Male,Urban,24,Month-to-month,Mailed check,1,52.9,1257.22,Fiber optic,0,1,1,1,5,0,1,2,1
CUST03162,64,Male,Suburban,57,Month-to-month,Electronic check,1,52.56,2984.99,DSL,0,1,1,0,6,3,0,2,1
CUST03163,26,Male,Urban,19,Two year,Electronic check,1,65.47,1202.43,Fiber optic,1,1,0,0,1,3,1,5,0
CUST03164,34,Male,Urban,63,Month-to-month,Bank transfer,1,44.27,2822.27,Fiber optic,0,0,1,1,5,0,1,5,0
CUST03165,24,Male,Urban,26,Month-to-month,Electronic check,1,112.17,2967.72,DSL,1,0,1,0,1,3,0,2,1
CUST03166,38,Female,Suburban,1,One year,Electronic check,0,104.7,7.77,DSL,1,0,0,1,5,2,3,4,0
CUST03167,56,Male,Suburban,8,Month-to-month,Mailed check,0,119.11,933.04,Fiber optic,1,0,0,1,2,2,0,3,1
CUST03168,31,Male,Rural,59,Month-to-month,Electronic check,1,116.45,6809.88,DSL,1,0,1,0,5,1,0,4,1
CUST03169,60,Male,Urban,30,Month-to-month,Credit card,1,51.45,1551.05,Fiber optic,1,1,0,0,3,1,0,5,0
CUST03170,49,Female,Urban,71,Month-to-month,Credit card,1,58.06,4060.36,Fiber optic,1,0,0,1,1,3,0,2,0
CUST03171,50,Female,Rural,57,Two year,Mailed check,1,89.83,5054.3,No,0,0,0,1,5,2,1,5,0
CUST03172,66,Female,Suburban,3,Month-to-month,Electronic check,1,21.58,120.92,Fiber optic,0,1,0,1,3,3,0,5,1
CUST03173,40,Male,Suburban,23,Two year,Mailed check,0,119.39,2737.69,Fiber optic,0,0,1,0,1,2,1,4,0
CUST03174,35,Female,Suburban,53,Month-to-month,Mailed check,1,21.08,1114.24,Fiber optic,0,0,0,1,2,5,0,1,1
CUST03175,69,Male,Urban,5,Month-to-month,Mailed check,1,73.15,387.33,Fiber optic,0,1,0,1,2,0,0,3,1
CUST03176,46,Female,Rural,72,Month-to-month,Electronic check,1,86.87,6303.18,DSL,1,0,1,1,2,1,0,5,1
CUST03177,49,Male,Suburban,12,Month-to-month,Electronic check,1,111.41,1315.99,Fiber optic,0,0,0,1,3,3,1,4,0
CUST03178,33,Male,Suburban,58,Month-to-month,Electronic check,1,84.41,4875.96,DSL,1,1,0,1,3,1,0,2,0
CUST03179,29,Female,Suburban,61,Month-to-month,Mailed check,0,79.7,4842.1,Fiber optic,1,0,1,0,2,2,0,5,0
CUST03180,26,Male,Urban,37,Two year,Bank transfer,1,50.04,1905.56,DSL,0,0,1,0,2,2,0,4,0
CUST03181,29,Male,Urban,58,Month-to-month,Credit card,1,79.09,4583.81,Fiber optic,0,1,1,1,5,1,0,5,0
CUST03182,28,Male,Suburban,64,Two year,Electronic check,1,94.97,6063.53,No,1,1,0,1,4,2,1,4,0
CUST03183,56,Female,Suburban,53,Month-to-month,Bank transfer,1,71.56,3812.22,Fiber optic,0,0,1,1,2,2,0,5,1
CUST03184,21,Female,Urban,51,Month-to-month,Electronic check,0,97.96,5087.52,DSL,0,0,1,1,3,5,0,3,1
CUST03185,50,Female,Urban,28,One year,Electronic check,0,26.96,758.59,Fiber optic,0,1,1,1,6,2,1,1,0
CUST03186,67,Female,Rural,22,Month-to-month,Bank transfer,0,53.54,1164.41,Fiber optic,0,1,1,0,1,3,1,2,1
CUST03187,57,Male,Urban,63,Month-to-month,Electronic check,0,115.98,7403.89,No,1,1,0,1,6,1,0,3,1
CUST03188,38,Male,Urban,17,Month-to-month,Credit card,1,52.34,956.27,No,0,1,1,1,1,0,0,2,0
CUST03189,21,Male,Suburban,30,Month-to-month,Credit card,0,82.19,2524.94,DSL,0,1,1,1,2,3,1,3,1
CUST03190,61,Male,Suburban,37,One year,Electronic check,0,71.99,2638.6,No,1,0,1,1,4,1,1,3,0
CUST03191,18,Male,Suburban,29,Month-to-month,Electronic check,1,113.66,3266.15,DSL,1,1,1,1,2,0,0,1,1
CUST03192,53,Male,Rural,27,Two year,Electronic check,1,36.28,887.85,DSL,0,0,1,1,6,2,0,5,0
CUST03193,52,Male,Urban,44,Month-to-month,Credit card,1,49.94,2245.61,DSL,0,1,1,0,5,1,0,3,1
CUST03194,27,Female,Rural,24,Month-to-month,Electronic check,0,106.24,2553.61,DSL,0,1,0,1,4,0,0,2,1
CUST03195,56,Male,Rural,72,Month-to-month,Bank transfer,1,86.62,6146.6,Fiber optic,0,1,0,0,3,0,0,3,0
CUST03196,27,Female,Suburban,13,Month-to-month,Electronic check,0,74.3,1025.99,DSL,0,0,1,0,6,1,0,4,0
CUST03197,29,Male,Suburban,29,Two year,Bank transfer,1,59.49,1708.34,DSL,1,1,0,0,3,1,1,2,0
CUST03198,60,Female,Urban,61,Two year,Electronic check,1,61.13,3718.23,DSL,0,0,0,0,6,1,1,1,0
CUST03199,68,Female,Urban,35,Month-to-month,Credit card,1,113.49,3896.5,No,1,0,0,1,6,1,1,3,0
CUST03200,31,Female,Urban,51,Month-to-month,Bank transfer,1,87.11,4467.22,Fiber optic,0,1,1,1,5,3,1,1,1
CUST03201,65,Male,Urban,47,Two year,Electronic check,0,112.91,5331.86,Fiber optic,0,0,1,1,5,1,0,5,0
CUST03202,65,Male,Rural,24,Month-to-month,Electronic check,1,117.22,2810.88,No,1,0,1,0,4,3,1,1,1
CUST03203,58,Female,Urban,54,Month-to-month,Mailed check,1,74.7,4012.89,Fiber optic,1,0,1,0,6,2,0,5,1
CUST03204,25,Female,Suburban,18,Month-to-month,Mailed check,1,80.99,1589.14,DSL,1,1,1,1,4,0,0,5,0
CUST03205,33,Male,Urban,54,Month-to-month,Credit card,0,85.64,4564.39,No,0,0,1,0,6,2,1,4,1
CUST03206,53,Female,Urban,10,Month-to-month,Mailed check,1,103.92,1003.13,Fiber optic,1,1,0,0,2,0,0,4,1
CUST03207,69,Male,Urban,50,Month-to-month,Credit card,1,85.91,4330.91,Fiber optic,1,1,0,0,3,2,0,5,0
CUST03208,60,Male,Urban,9,Two year,Electronic check,1,31.46,232.42,No,0,0,1,0,1,0,1,4,1
CUST03209,39,Male,Suburban,63,Month-to-month,Credit card,1,114.24,7142.71,DSL,0,0,1,1,1,0,0,1,0
CUST03210,30,Female,Rural,46,Two year,Credit card,1,86.09,4016.72,DSL,0,1,1,0,2,1,0,4,0
CUST03211,67,Female,Urban,3,One year,Bank transfer,0,106.99,351.23,No,1,1,0,1,6,0,0,3,0
CUST03212,32,Male,Rural,8,Month-to-month,Credit card,1,62.47,523.97,Fiber optic,1,0,1,1,2,0,0,1,1
CUST03213,35,Female,Suburban,14,Month-to-month,Mailed check,1,67.47,953.67,Fiber optic,0,0,0,1,5,1,0,2,0
CUST03214,68,Female,Suburban,70,Month-to-month,Bank transfer,1,88.89,6187.69,No,1,1,1,1,2,4,0,3,1
CUST03215,47,Male,Urban,43,Two year,Electronic check,0,97.64,4185.89,No,1,1,1,1,5,1,1,1,1
CUST03216,31,Female,Urban,21,Month-to-month,Electronic check,1,27.85,580.9,No,1,0,1,1,2,2,0,5,0
CUST03217,18,Female,Rural,20,Two year,Mailed check,0,60.73,1256.91,DSL,0,1,1,0,3,2,0,2,0
CUST03218,40,Female,Suburban,2,One year,Credit card,1,96.99,215.27,No,0,0,0,1,5,2,2,4,1
CUST03219,69,Male,Urban,15,One year,Credit card,1,119.22,1741.91,Fiber optic,1,0,1,0,6,0,0,2,1
CUST03220,40,Female,Suburban,62,Month-to-month,Bank transfer,0,21.16,1351.4,Fiber optic,1,0,0,1,3,2,0,4,0
CUST03221,54,Male,Urban,44,One year,Credit card,1,46.48,1961.19,DSL,0,1,1,1,4,1,0,5,0
CUST03222,31,Male,Suburban,27,One year,Credit card,0,66.48,1778.94,Fiber optic,0,1,0,0,4,3,1,4,1
CUST03223,58,Female,Urban,2,One year,Bank transfer,1,42.29,27.48,DSL,1,0,0,1,3,3,1,5,1
CUST03224,58,Female,Rural,25,Month-to-month,Electronic check,1,22.69,524.39,No,0,1,0,0,3,3,0,2,0
CUST03225,49,Female,Urban,28,One year,Mailed check,0,73.95,2166.93,Fiber optic,1,0,0,1,6,2,1,1,1
CUST03226,58,Female,Urban,9,Month-to-month,Mailed check,0,84.94,690.93,Fiber optic,1,0,0,1,3,2,1,2,1
CUST03227,48,Female,Suburban,44,One year,Bank transfer,1,61.61,2669.88,DSL,1,0,0,0,5,3,1,4,0
CUST03228,37,Female,Urban,48,Month-to-month,Bank transfer,0,56.99,2761.04,Fiber optic,0,1,1,1,3,1,1,1,0
CUST03229,56,Male,Rural,72,Month-to-month,Credit card,0,118.56,8512.82,Fiber optic,0,1,0,1,4,1,1,2,1
CUST03230,61,Female,Suburban,26,One year,Credit card,1,67.75,1769.28,No,1,0,1,0,4,2,1,4,0
CUST03231,61,Male,Urban,20,Month-to-month,Mailed check,0,99.81,2067.68,Fiber optic,1,0,1,1,2,3,1,4,1
CUST03232,29,Male,Urban,60,One year,Credit card,0,48.72,2955.93,DSL,0,0,1,0,2,1,0,2,0
CUST03233,53,Female,Rural,26,One year,Mailed check,1,103.02,2655.09,Fiber optic,1,1,0,0,5,2,0,2,0
